Customer ID,Recence,Frequence,Montant,Churn
14496.0,127,7,2363.89,1
14497.0,125,2,697.0600000000001,1
14498.0,2,7,2256.75,0
14499.0,94,5,1416.22,0
14500.0,5,1,284.85,0
14501.0,135,1,66.93,0
14502.0,50,6,1059.94,0
14504.0,59,3,542.71,0
14505.0,20,16,9179.51,0
14506.0,99,4,1553.76,0
14507.0,31,8,2464.17,0
14508.0,192,3,554.87,0
14509.0,350,1,110.95,1
14510.0,191,3,979.85,1
14512.0,3,7,1215.97,1
14513.0,22,5,649.77,0
14514.0,17,8,3792.95,0
14515.0,7,8,2412.82,0
14516.0,332,1,151.17,1
14519.0,499,2,203.14,1
14520.0,106,1,165.0,0
14521.0,307,1,199.45000000000002,1
14522.0,14,5,1052.51,0
14524.0,52,8,1819.76,0
14525.0,1,13,5742.68,0
14526.0,205,1,258.65,1
14527.0,0,94,22302.11,0
14530.0,1,13,4723.8,0
14531.0,295,1,376.34,1
14532.0,52,11,3845.78,1
14533.0,168,5,1950.15,0
14534.0,2,17,3652.56,0
14535.0,64,7,3971.26,0
14536.0,75,1,170.95,1
14537.0,439,1,285.84,0
14538.0,72,4,1089.0900000000001,0
14540.0,125,9,2952.88,0
14541.0,30,12,2043.48,0
14542.0,1,1,103.25,1
14543.0,6,32,13413.09,0
14544.0,177,2,2036.0,0
14545.0,490,1,349.25,1
14546.0,17,8,3485.79,0
14548.0,133,8,2214.89,0
14549.0,127,4,913.6,1
14550.0,204,2,587.69,0
14551.0,20,6,817.29,0
14552.0,196,2,343.71,0
14553.0,34,6,1271.65,0
14555.0,118,5,2177.83,0
14556.0,412,3,815.69,1
14558.0,470,3,655.5,1
14559.0,206,1,75.6,1
14560.0,12,31,5108.26,0
14561.0,0,1,222.07,0
14562.0,48,11,2521.98,0
14563.0,325,2,640.54,1
14564.0,250,2,2605.62,1
14565.0,21,3,2637.65,0
14566.0,233,3,2660.0,0
14568.0,251,1,919.7,1
14569.0,268,3,369.94,0
14570.0,96,3,613.75,1
14571.0,241,1,160.0,1
14572.0,70,7,3795.67,0
14573.0,16,11,1888.6,0
14574.0,548,1,143.70000000000002,1
14575.0,304,1,420.22,1
14576.0,188,1,35.400000000000006,1
14577.0,48,5,972.45,0
14579.0,248,1,105.56,1
14580.0,334,1,14.85,1
14581.0,360,1,271.05,0
14583.0,1,5,948.94,0
14584.0,13,6,1179.9,0
14585.0,198,4,986.22,0
14586.0,92,1,237.35999999999999,1
14587.0,0,8,1452.68,0
14588.0,394,1,135.39,1
14589.0,187,1,39.75,1
14590.0,240,20,2993.37,1
14591.0,29,1,204.02,0
14593.0,14,11,3387.97,0
14594.0,189,1,255.0,0
14595.0,129,3,587.65,0
14596.0,442,1,222.22,1
14597.0,7,5,1483.49,0
14598.0,385,1,162.07,0
14599.0,206,2,457.89,1
14600.0,121,2,865.17,1
14602.0,472,1,205.35999999999999,1
14603.0,90,1,660.0,1
14604.0,449,1,143.85999999999999,1
14605.0,190,4,921.5600000000001,1
14606.0,1,149,24828.4,0
14607.0,77,9,8048.63,0
14608.0,178,8,1771.79,0
14609.0,112,7,1028.6399999999999,0
14610.0,211,2,24.35,1
14611.0,259,2,604.33,1
14612.0,231,1,877.7,1
14613.0,496,1,76.32000000000001,1
14614.0,202,1,295.13,1
14615.0,210,5,951.76,1
14616.0,58,5,527.78,1
14617.0,218,2,190.47,1
14618.0,153,5,1000.6800000000001,0
14619.0,61,2,1291.24,1
14620.0,21,2,412.78000000000003,1
14621.0,3,6,1848.52,0
14622.0,0,1,320.58000000000004,1
14623.0,2,7,1528.14,0
14624.0,231,4,588.22,0
14625.0,12,11,4497.88,1
14626.0,49,8,3206.55,0
14627.0,195,1,462.75,1
14628.0,58,4,1657.6200000000001,0
14630.0,300,1,338.65,1
14631.0,51,5,1648.79,0
14632.0,78,1,114.56,1
14633.0,82,1,344.90000000000003,1
14634.0,253,4,2124.46,1
14635.0,269,1,215.22,1
14636.0,84,1,300.19,0
14637.0,493,1,106.68,1
14639.0,107,5,3229.6,0
14640.0,43,5,1937.73,0
14643.0,174,4,1344.02,0
14644.0,114,6,1604.46,0
14645.0,91,2,519.9,0
14646.0,7,105,364532.42,0
14647.0,17,2,506.04,1
14648.0,232,15,4466.65,1
14649.0,28,7,2830.72,0
14650.0,405,1,62.5,1
14651.0,27,8,1787.24,0
14653.0,154,6,2011.22,0
14654.0,554,1,246.86,1
14655.0,38,4,2756.84,0
14656.0,99,4,632.0600000000001,0
14657.0,98,4,1126.3700000000001,0
14659.0,3,5,1381.76,0
14662.0,50,6,1147.34,0
14663.0,246,2,490.6,1
14665.0,112,5,1645.6100000000001,0
14667.0,30,40,15114.55,0
14668.0,261,1,111.63,1
14669.0,57,7,3216.78,1
14670.0,96,3,583.33,1
14671.0,365,2,1127.45,1
14672.0,50,4,1113.14,1
14673.0,183,3,1674.41,0
14674.0,325,1,173.66,1
14675.0,204,1,419.21999999999997,0
14676.0,23,9,6957.07,0
14677.0,408,1,184.91,1
14678.0,395,1,403.39,1
14679.0,197,3,1289.44,1
14680.0,14,51,41468.27,0
14681.0,27,4,770.1500000000001,0
14682.0,3,6,1514.81,1
14683.0,404,1,146.56,1
14684.0,31,3,721.96,0
14685.0,392,8,4536.64,1
14686.0,230,5,852.53,1
14687.0,216,2,773.6800000000001,0
14688.0,14,17,4397.75,0
14689.0,24,1,112.80000000000001,1
14690.0,208,2,422.63,0
14691.0,28,1,439.6,0
14692.0,51,11,1603.89,0
14693.0,80,7,1165.3600000000001,1
14694.0,433,1,244.31,1
14695.0,335,3,1534.22,1
14696.0,3,5,1565.72,0
14697.0,34,2,188.61,1
14699.0,30,4,702.6,1
14700.0,5,4,2422.06,0
14701.0,63,11,3694.92,0
14702.0,97,18,4302.69,0
14704.0,240,2,258.96,0
14705.0,14,1,179.0,1
14706.0,434,1,367.54,1
14707.0,251,2,139.2,1
14708.0,184,3,1085.91,0
14709.0,3,17,5908.33,0
14710.0,195,9,1300.31,0
14711.0,1,6,1596.3,0
14712.0,234,1,411.0,0
14713.0,2,17,3903.2,0
14714.0,223,3,746.05,0
14715.0,114,6,1205.52,0
14716.0,260,1,235.77,0
14717.0,549,1,81.3,1
14718.0,226,1,226.42,1
14719.0,65,1,223.46,0
14721.0,195,1,109.07,1
14722.0,293,2,309.1,0
14723.0,174,8,1136.35,0
14724.0,406,1,341.9,1
14725.0,210,3,597.16,0
14726.0,470,1,116.5,1
14727.0,90,3,463.73,1
14728.0,229,1,190.58,1
14729.0,189,3,586.24,1
14730.0,48,3,529.3,0
14731.0,21,2,251.01999999999998,0
14732.0,2,15,4097.78,0
14733.0,20,11,12656.82,0
14734.0,241,4,1056.42,1
14735.0,12,41,8729.880000000001,0
14736.0,301,2,374.05,1
14737.0,169,2,2823.62,0
14738.0,15,6,1033.14,0
14739.0,35,21,8978.960000000001,0
14740.0,13,11,4161.06,1
14741.0,177,3,808.05,0
14742.0,251,1,579.85,1
14743.0,408,1,50.480000000000004,1
14744.0,113,12,3488.13,0
14745.0,0,9,1912.82,0
14746.0,222,4,593.5,1
14747.0,65,1,328.2,1
14748.0,28,8,2037.28,0
14749.0,295,1,310.15,1
14750.0,552,1,112.03,1
14751.0,500,2,126.45,1
14753.0,276,1,306.36,0
14754.0,111,5,1138.15,0
14755.0,23,18,6824.78,0
14756.0,198,2,1914.8,0
14758.0,21,6,2587.85,0
14759.0,48,1,572.25,0
14760.0,113,1,89.2,1
14761.0,150,2,289.52000000000004,0
14762.0,79,2,417.57,1
14766.0,29,8,5068.57,0
14767.0,290,1,382.81,1
14769.0,17,13,10731.38,0
14770.0,48,8,3637.6400000000003,1
14771.0,437,2,594.62,1
14773.0,408,1,140.55,1
14774.0,344,1,241.45000000000002,1
14775.0,188,1,406.56,0
14776.0,34,7,2244.6,0
14777.0,219,1,307.56,1
14778.0,124,1,334.05,0
14779.0,96,3,386.15,1
14782.0,135,1,200.10000000000002,1
14783.0,475,1,307.3,1
14784.0,139,2,274.62,0
14786.0,366,1,90.96,1
14787.0,287,1,110.65,1
14788.0,412,1,476.88,0
14790.0,69,7,1933.72,0
14791.0,422,1,303.63,1
14793.0,351,1,396.91,0
14794.0,19,7,1313.53,0
14796.0,33,19,5664.74,0
14797.0,323,1,300.31,1
14798.0,126,6,626.25,0
14799.0,553,1,180.45000000000002,0
14800.0,7,12,6245.65,0
14802.0,254,2,1502.98,1
14803.0,91,2,730.7900000000001,0
14805.0,129,4,645.4,0
14806.0,255,1,110.04,0
14807.0,206,2,504.14,1
14809.0,437,2,686.76,1
14810.0,14,10,1544.85,0
14811.0,203,1,170.5,1
14812.0,414,1,178.85,1
14813.0,185,4,888.91,1
14814.0,397,1,154.21,1
14816.0,13,1,271.85,1
14817.0,16,7,3959.86,1
14818.0,69,4,614.01,0
14819.0,8,3,269.06,0
14820.0,196,5,767.47,0
14821.0,182,7,1230.15,1
14822.0,301,1,157.7,1
14823.0,10,2,210.65,0
14824.0,195,6,2895.2000000000003,0
14825.0,20,17,3534.04,0
14826.0,397,2,385.2,1
14828.0,12,13,9839.460000000001,1
14829.0,0,6,1289.95,0
14831.0,496,3,1676.57,1
14832.0,446,1,322.69,1
14833.0,314,1,94.8,1
14834.0,56,2,729.55,0
14835.0,344,2,297.0,1
14837.0,17,6,2303.08,0
14838.0,239,2,769.9200000000001,1
14839.0,234,3,915.28,1
14840.0,83,2,362.71000000000004,1
14841.0,90,11,5649.09,0
14842.0,7,2,1688.48,0
14843.0,252,1,211.8,1
14844.0,57,7,4387.17,0
14845.0,415,1,150.0,1
14846.0,243,1,437.4,1
14847.0,223,2,1039.55,0
14848.0,220,1,310.56,1
14849.0,29,28,9889.98,0
14850.0,127,7,1770.96,1
14851.0,72,2,524.19,0
14852.0,68,13,3786.14,0
14853.0,27,4,1115.57,0
14854.0,43,7,2754.36,0
14855.0,290,5,5874.65,0
14857.0,258,5,2478.731,0
14858.0,321,1,180.75,1
14859.0,20,2,648.76,0
14861.0,196,9,1254.94,0
14865.0,188,3,77.52,0
14866.0,182,8,6460.32,0
14867.0,1,16,2952.06,1
14868.0,49,5,1669.75,0
14869.0,204,4,2056.69,0
14870.0,77,6,1838.95,1
14871.0,71,7,956.04,0
14872.0,299,3,816.6,1
14873.0,26,2,854.13,1
14874.0,351,1,116.18,1
14875.0,78,2,1759.08,0
14876.0,337,2,256.7,1
14877.0,234,2,425.85,1
14878.0,17,20,3452.15,0
14879.0,500,1,185.06,1
14880.0,1,2,347.67,0
14882.0,206,12,2956.95,0
14883.0,27,1,310.56,0
14884.0,485,1,120.6,1
14885.0,243,2,832.8,0
14886.0,68,1,364.8,1
14888.0,23,1,369.2,1
14889.0,152,1,135.9,1
14890.0,69,3,817.25,1
14891.0,3,3,1001.73,0
14892.0,506,1,202.35000000000002,1
14893.0,433,1,571.76,0
14894.0,259,2,837.0600000000001,0
14895.0,20,21,17900.61,0
14896.0,20,8,1826.0,1
14897.0,112,5,1949.66,0
14898.0,56,12,2707.57,0
14899.0,211,1,1331.38,1
14900.0,338,1,13.919999999999998,1
14901.0,176,6,994.76,0
14902.0,211,2,702.96,0
14903.0,16,3,1796.93,0
14904.0,224,2,605.05,0
14905.0,49,7,1663.79,0
14906.0,261,1,68.44,1
14907.0,176,12,3007.31,0
14908.0,279,1,104.10000000000001,0
14909.0,253,3,1404.68,1
14911.0,0,261,190110.01,0
14912.0,62,5,1504.19,0
14913.0,89,6,3461.53,0
14915.0,93,10,1646.05,0
14916.0,140,5,2069.02,0
14917.0,412,2,1123.75,1
14918.0,220,7,4345.66,0
14919.0,355,1,359.35,1
14920.0,28,3,1607.17,1
14921.0,17,1,903.01,0
14922.0,209,2,843.74,1
14924.0,61,3,931.01,1
14926.0,197,2,359.4,1
14927.0,212,1,308.2,1
14928.0,443,1,223.91000000000003,1
14929.0,237,1,612.8100000000001,0
14930.0,90,4,3977.9,0
14931.0,22,2,586.0,0
14932.0,181,2,666.13,1
14933.0,259,4,1770.0,1
14934.0,98,4,2441.4,0
14935.0,113,2,2849.83,1
14936.0,91,5,5850.15,0
14938.0,378,2,2322.43,1
14940.0,233,2,531.49,1
14941.0,394,1,182.1,1
14942.0,217,4,746.56,1
14943.0,479,1,107.62,1
14944.0,2,12,5716.45,0
14945.0,229,1,179.4,1
14947.0,204,4,758.97,0
14948.0,35,1,278.40000000000003,0
14949.0,285,4,515.0,1
14952.0,22,28,13064.47,0
14953.0,234,3,685.65,0
14954.0,519,1,167.27,0
14955.0,548,1,163.77,1
14956.0,237,1,1325.0,1
14957.0,69,2,261.69,1
14958.0,1,5,834.59,0
14959.0,31,2,422.38,0
14961.0,48,18,12545.130000000001,0
14962.0,86,4,366.91,1
14963.0,195,7,1651.23,0
14964.0,63,1,206.21,1
14966.0,203,5,881.24,0
14967.0,257,5,1518.81,0
14968.0,274,1,353.65,0
14969.0,519,1,906.23,1
14970.0,68,10,4109.54,0
14972.0,197,1,30.300000000000004,0
14973.0,41,1,654.6,0
14975.0,237,1,192.45,0
14976.0,12,3,450.26,0
14977.0,541,1,31.93,1
14978.0,51,9,2718.05,0
14979.0,551,1,429.66,1
14980.0,553,1,150.68,1
14981.0,62,2,372.92,1
14982.0,388,1,237.78,1
14983.0,505,1,183.20000000000002,1
14984.0,204,4,1058.1399999999999,0
14985.0,14,2,292.01,1
14986.0,192,2,563.1,1
14987.0,181,7,1387.4499999999998,0
14988.0,27,7,2038.65,1
14989.0,477,1,342.4,1
14990.0,428,2,304.17,1
14991.0,246,1,314.67,1
14992.0,258,1,210.5,1
14993.0,379,1,36.13,1
14994.0,198,5,946.72,1
14995.0,96,1,119.31,0
14996.0,297,2,442.28999999999996,1
14997.0,471,1,230.4,0
14998.0,57,3,521.95,0
14999.0,408,1,129.48000000000002,1
15001.0,210,2,199.10999999999999,1
15002.0,112,8,3643.91,0
15003.0,289,6,1027.03,1
15005.0,3,41,10400.58,0
15006.0,269,1,277.4,0
15008.0,296,2,360.0,1
15011.0,211,2,416.6,1
15012.0,189,2,429.78,0
15013.0,303,10,1610.82,1
15015.0,317,13,2354.97,1
15016.0,209,4,450.85,0
15018.0,68,2,291.34000000000003,0
15019.0,82,1,252.81,1
15020.0,195,1,198.47,1
15021.0,34,6,1293.58,0
15022.0,493,1,281.05,0
15023.0,34,13,7633.62,0
15024.0,112,9,2603.55,0
15025.0,384,1,617.83,0
15026.0,56,4,810.6700000000001,0
15027.0,35,8,2783.57,0
15028.0,184,3,521.78,0
15029.0,435,1,365.1,1
15030.0,84,7,1614.39,0
15031.0,98,11,2600.58,0
15032.0,72,8,11010.05,1
15033.0,24,3,1155.6200000000001,0
15034.0,48,11,6597.42,0
15037.0,192,2,397.76,1
15038.0,3,7,958.49,0
15039.0,0,73,33351.23,0
15040.0,357,1,7.49,1
15041.0,260,1,109.47,0
15042.0,15,2,315.45,1
15043.0,279,5,2333.3199999999997,0
15044.0,23,29,12845.15,0
15045.0,73,1,388.9,0
15046.0,10,18,4809.98,0
15047.0,85,1,343.62,1
15048.0,36,2,254.25,0
15049.0,89,1,121.17000000000002,1
15050.0,237,2,2349.5,0
15051.0,195,6,2543.55,0
15052.0,135,1,207.73000000000002,1
15053.0,97,1,222.65,0
15055.0,290,3,549.12,1
15056.0,336,1,113.65,1
15057.0,91,5,3255.96,1
15058.0,59,10,2014.9,0
15059.0,31,14,2722.5,0
15061.0,0,109,103135.5,0
15062.0,33,7,2411.8,0
15063.0,29,1,370.79999999999995,1
15064.0,226,4,1254.41,1
15065.0,43,3,1575.13,0
15067.0,98,3,2966.17,0
15068.0,72,3,861.5,0
15070.0,188,3,737.0500000000001,1
15071.0,91,3,1062.16,0
15072.0,295,1,187.52,1
15073.0,1,7,2606.57,0
15074.0,245,2,817.46,0
15076.0,308,2,566.89,0
15077.0,310,2,2428.08,1
15078.0,6,35,11727.78,0
15079.0,28,11,3625.4,1
15080.0,243,2,546.25,1
15081.0,24,9,1597.82,0
15082.0,484,1,93.35000000000001,1
15083.0,72,1,88.2,1
15084.0,195,2,965.1999999999999,1
15085.0,545,1,347.54,1
15086.0,380,2,218.53,1
15087.0,97,1,306.94,1
15090.0,124,1,381.32,1
15091.0,490,2,565.9,0
15092.0,31,3,776.46,1
15093.0,22,21,12502.04,0
15094.0,279,2,83.0,1
15095.0,19,7,2541.54,0
15097.0,399,2,660.27,0
15100.0,149,7,2193.8999999999996,1
15101.0,175,5,1262.69,0
15102.0,346,2,554.67,1
15104.0,12,2,993.54,1
15105.0,246,2,795.98,0
15106.0,27,2,778.45,0
15107.0,127,9,824.35,1
15108.0,2,3,623.45,0
15109.0,61,3,983.1,1
15110.0,134,3,679.4,0
15111.0,188,3,1163.39,0
15112.0,427,1,209.4,1
15114.0,33,5,1357.47,0
15115.0,548,1,191.74,0
15116.0,20,1,479.65,0
15117.0,31,4,1246.59,0
15119.0,61,1,266.4,1
15121.0,104,1,295.15,0
15122.0,20,10,3784.1000000000004,0
15123.0,22,4,3526.33,0
15124.0,7,3,357.38,0
15125.0,23,13,12807.11,0
15126.0,352,2,449.49,1
15127.0,335,1,304.97,0
15128.0,35,2,796.38,0
15129.0,26,16,4533.16,0
15131.0,210,1,80.28,1
15132.0,15,2,489.87,0
15133.0,73,4,1482.38,0
15134.0,29,4,447.75,0
15135.0,55,2,305.68,1
15137.0,336,2,823.4,1
15138.0,209,1,502.52,1
15139.0,55,2,178.96,1
15140.0,14,4,2016.89,0
15141.0,273,7,1388.47,1
15142.0,226,5,2121.18,0
15143.0,41,2,563.63,1
15144.0,33,17,7274.89,0
15145.0,43,2,724.03,0
15146.0,107,1,834.22,0
15147.0,56,1,623.5,1
15149.0,392,4,1033.81,0
15150.0,2,5,5004.68,0
15151.0,239,2,2085.61,1
15152.0,3,2,1274.24,0
15154.0,294,2,1089.44,0
15155.0,199,1,383.96999999999997,1
15157.0,174,3,1803.5,0
15158.0,217,1,204.62,0
15159.0,0,18,9151.59,0
15160.0,173,4,589.27,1
15161.0,204,1,119.92,1
15162.0,547,1,312.9,1
15163.0,8,1,155.0,0
15164.0,24,8,1566.76,0
15165.0,189,1,487.75,1
15166.0,283,1,167.16,1
15167.0,136,5,1627.62,1
15169.0,198,2,569.22,1
15170.0,222,1,81.15,1
15171.0,147,1,1289.5,1
15172.0,12,2,526.2,0
15173.0,196,7,1494.6,1
15174.0,138,2,481.46,1
15176.0,483,1,988.0400000000001,1
15177.0,241,1,948.9300000000001,1
15178.0,76,1,40.5,1
15179.0,49,11,6740.09,0
15180.0,183,3,816.9300000000001,1
15181.0,85,3,810.72,0
15182.0,84,10,2746.582,0
15183.0,363,3,639.93,1
15184.0,6,3,518.42,0
15186.0,290,3,991.7900000000001,0
15187.0,28,1,431.6,0
15188.0,541,1,310.43,1
15189.0,0,22,6829.2,0
15190.0,250,1,834.4399999999999,1
15191.0,279,3,588.05,1
15192.0,7,4,1360.06,0
15194.0,14,22,8066.18,0
15196.0,248,2,313.7,1
15197.0,68,5,1571.1499999999999,0
15198.0,224,3,377.71,0
15199.0,51,8,2510.85,0
15200.0,310,1,549.0500000000001,1
15201.0,20,4,1208.68,0
15202.0,236,3,6001.49,1
15203.0,14,11,3265.28,0
15204.0,173,1,316.58,1
15206.0,91,1,17.700000000000003,0
15207.0,232,3,683.92,1
15208.0,169,2,165.8,0
15209.0,546,1,178.98000000000002,1
15210.0,41,3,1176.19,1
15211.0,181,1,383.07,0
15212.0,57,2,208.28,1
15213.0,134,2,328.35,1
15214.0,58,1,514.9300000000001,0
15215.0,209,4,1687.49,0
15216.0,434,1,389.49,0
15217.0,379,1,426.24,1
15218.0,33,14,7469.2,0
15219.0,464,1,379.7,0
15220.0,19,3,858.19,0
15221.0,182,4,2062.2,1
15222.0,134,11,3550.91,1
15223.0,41,5,1417.95,1
15224.0,174,5,871.36,1
15225.0,50,1,409.40000000000003,1
15226.0,126,1,154.41,1
15227.0,31,7,2145.91,0
15228.0,110,3,3098.41,0
15229.0,402,1,160.5,1
15230.0,55,2,429.6,1
15231.0,437,1,250.26000000000002,1
15233.0,217,1,59.400000000000006,1
15234.0,92,1,197.0,1
15235.0,33,16,2772.76,1
15236.0,114,1,321.05,1
15237.0,19,2,1093.65,0
15238.0,0,1,300.14,0
15240.0,7,10,3798.79,0
15241.0,8,6,2259.12,0
15242.0,238,1,302.04,1
15243.0,251,1,610.6,0
15244.0,64,2,578.45,0
15245.0,3,7,3832.7200000000003,0
15246.0,54,3,780.4,1
15247.0,293,2,620.06,0
15248.0,227,3,1893.93,1
15249.0,12,10,5418.91,0
15250.0,456,1,60.0,1
15251.0,26,12,13935.27,0
15252.0,237,3,1362.63,0
15253.0,219,3,1136.89,0
15254.0,362,2,787.99,0
15255.0,212,8,2815.17,0
15256.0,377,1,71.95,0
15257.0,99,2,685.9,1
15258.0,33,1,315.66,0
15259.0,328,4,1182.3799999999999,1
15260.0,2,23,8227.44,0
15261.0,197,3,1253.18,0
15262.0,139,3,418.82,1
15264.0,346,1,454.66,0
15265.0,51,3,2551.76,0
15266.0,154,5,852.21,1
15268.0,294,3,961.9000000000001,1
15269.0,196,2,816.5600000000001,0
15270.0,54,18,7459.12,0
15271.0,20,14,2770.81,0
15272.0,266,4,1309.01,0
15273.0,415,1,228.96,1
15276.0,210,3,491.17,0
15277.0,241,1,220.44,0
15278.0,377,4,496.16,1
15279.0,170,5,1580.54,1
15280.0,304,2,284.4,0
15281.0,13,13,8138.83,0
15282.0,386,1,348.59,1
15283.0,206,3,148.32999999999998,1
15284.0,316,1,24.75,1
15285.0,223,1,94.92,1
15287.0,195,3,369.34000000000003,0
15288.0,16,8,3032.86,0
15289.0,65,3,1028.76,0
15290.0,19,16,4585.63,0
15291.0,63,34,11529.050000000001,0
15292.0,17,1,178.39,1
15293.0,481,1,247.5,1
15294.0,226,1,233.35,1
15295.0,470,1,207.04,1
15296.0,28,8,8427.98,0
15298.0,3,16,6039.07,0
15299.0,79,7,4084.5299999999997,0
15301.0,3,11,4635.63,0
15302.0,546,1,308.0,1
15303.0,106,3,1224.18,1
15304.0,34,6,483.6,0
15305.0,371,1,93.6,1
15306.0,316,6,2310.38,0
15308.0,90,1,310.47,1
15309.0,426,4,797.96,1
15310.0,294,1,1634.64,1
15311.0,1,162,87944.0,0
15312.0,31,10,2613.2400000000002,0
15314.0,15,3,820.45,1
15316.0,142,1,165.0,1
15317.0,493,1,129.75,1
15319.0,99,1,204.5,1
15321.0,107,10,5120.89,0
15322.0,292,1,711.18,0
15323.0,378,3,434.6,1
15324.0,517,1,140.22000000000003,1
15325.0,211,7,1439.72,0
15326.0,149,5,1700.52,1
15328.0,223,1,107.24,1
15329.0,190,8,1909.13,0
15331.0,315,3,767.91,1
15332.0,182,6,4892.68,1
15333.0,24,1,1028.56,1
15336.0,217,1,240.5,1
15337.0,227,1,373.02,1
15338.0,493,1,277.93,1
15339.0,134,6,1504.85,0
15340.0,377,1,105.5,1
15341.0,265,1,382.2,0
15346.0,148,3,596.12,1
15347.0,182,4,1162.0,1
15349.0,3,1,356.21,0
15350.0,189,2,547.6,1
15351.0,185,4,1770.23,0
15352.0,364,1,111.15,1
15353.0,70,7,2794.47,1
15354.0,419,3,284.4,1
15356.0,34,8,1683.2,0
15358.0,23,31,12441.73,0
15359.0,478,8,181.35,1
15361.0,177,4,689.07,1
15362.0,264,2,613.08,1
15363.0,188,2,678.11,1
15364.0,70,1,331.8,0
15365.0,131,7,2451.42,0
15366.0,174,6,1892.1100000000001,0
15367.0,61,9,4619.92,0
15368.0,210,1,275.8,0
15369.0,308,11,6251.26,1
15370.0,19,4,2480.9,0
15371.0,478,1,59.400000000000006,1
15372.0,266,7,4009.66,0
15373.0,26,11,1860.38,0
15374.0,440,1,139.32,0
15375.0,506,1,60.959999999999994,1
15376.0,38,1,642.37,0
15377.0,198,4,1211.75,1
15378.0,278,2,246.5,1
15379.0,2,7,4747.04,0
15380.0,181,7,1788.8,0
15381.0,29,5,1890.57,1
15382.0,0,10,9904.960000000001,0
15384.0,175,3,1688.95,0
15385.0,208,2,625.2,0
15386.0,2,1,394.14,1
15387.0,308,1,468.65,1
15388.0,86,1,140.54,1
15389.0,216,4,2233.8,0
15390.0,212,2,1216.66,1
15391.0,400,1,289.87,1
15392.0,176,4,1715.07,0
15393.0,97,4,783.58,0
15394.0,20,9,4539.7,0
15395.0,141,1,107.45,1
15396.0,399,1,508.20000000000005,0
15397.0,105,1,94.0,1
15400.0,0,5,1044.9,0
15401.0,268,2,216.95,1
15402.0,12,5,1644.76,0
15403.0,307,2,170.88,1
15404.0,191,1,257.06,1
15405.0,5,2,659.84,1
15406.0,117,3,717.45,0
15407.0,38,2,329.86,0
15408.0,80,1,267.18,1
15409.0,537,1,131.25,1
15410.0,19,6,3035.77,0
15413.0,507,5,6798.72,1
15414.0,58,1,36.2,0
15415.0,129,1,559.61,1
15416.0,55,5,2862.93,0
15418.0,241,2,449.42,1
15420.0,250,6,743.0,1
15421.0,31,9,3594.34,0
15422.0,139,7,1619.97,1
15423.0,397,2,223.39000000000001,0
15424.0,70,3,597.78,1
15425.0,216,4,1941.1200000000001,1
15426.0,73,6,1386.41,0
15428.0,203,3,668.97,0
15430.0,283,2,954.75,1
15431.0,318,1,153.24,1
15432.0,357,1,149.57,0
15433.0,29,2,533.3,1
15434.0,16,7,1832.54,0
15436.0,50,1,484.1,0
15437.0,78,2,393.45,1
15439.0,220,4,1269.05,1
15440.0,24,1,125.8,0
15441.0,212,3,1254.21,1
15442.0,64,1,594.0,1
15443.0,136,8,2338.35,0
15445.0,80,2,284.5,1
15446.0,192,3,399.75,1
15447.0,146,5,492.88,1
15448.0,128,2,788.8100000000001,1
15449.0,1,2,647.7,0
15451.0,250,2,226.86,1
15452.0,80,4,1493.63,0
15453.0,3,1,194.34,0
15454.0,178,2,305.99,1
15455.0,413,1,38.25,1
15456.0,99,10,2091.52,1
15457.0,78,1,237.07,1
15458.0,218,1,208.8,0
15459.0,233,2,202.83,1
15460.0,170,1,214.26,1
15461.0,276,2,429.7,1
15462.0,3,2,607.45,0
15464.0,154,1,1044.65,1
15465.0,49,26,9909.24,0
15466.0,205,3,1225.93,0
15468.0,208,1,962.97,0
15469.0,254,1,335.70000000000005,0
15470.0,391,1,63.419999999999995,1
15471.0,196,2,837.53,0
15473.0,260,1,274.8,0
15474.0,411,1,150.35,1
15476.0,196,4,2209.98,1
15477.0,465,1,368.4,1
15478.0,391,1,583.5600000000001,0
15479.0,549,1,147.4,1
15480.0,281,4,5373.5,0
15481.0,217,1,1993.34,1
15482.0,66,10,4799.84,0
15483.0,82,7,703.51,0
15484.0,356,2,1061.69,0
15485.0,152,6,3514.55,0
15486.0,343,1,102.0,1
15487.0,495,1,231.32,1
15488.0,272,4,340.6,0
15489.0,27,6,1633.5900000000001,0
15490.0,246,1,210.85,1
15491.0,34,3,1644.92,0
15493.0,65,6,3087.7200000000003,0
15494.0,294,3,2422.02,0
15495.0,195,1,246.5,1
15496.0,447,1,146.14,1
15497.0,135,8,8365.79,0
15498.0,5,30,18799.31,0
15499.0,539,1,158.65,1
15501.0,220,2,399.95,1
15502.0,91,6,5259.4,0
15503.0,178,2,257.3,1
15504.0,336,3,349.87,0
15506.0,197,3,1058.25,0
15508.0,5,6,1000.27,1
15509.0,196,1,152.41,1
15510.0,146,1,250.0,1
15512.0,175,3,311.78,0
15513.0,15,28,17748.29,0
15514.0,41,13,4870.28,0
15515.0,203,1,171.81,1
15517.0,49,1,267.03,1
15518.0,31,11,3242.61,0
15519.0,199,2,344.61,1
15521.0,28,12,5765.82,0
15523.0,204,15,16847.18,0
15524.0,422,1,151.4,0
15525.0,189,2,430.78000000000003,0
15527.0,35,18,4026.4,0
15528.0,70,1,229.33,1
15529.0,26,8,2751.62,0
15530.0,62,2,859.46,0
